entry,at,order
"""joe @ Q1aYbBEstE"" calls 5.50",2022-09-07T23:20:03.337Z,166259280333700
"""nate dogg @ eTki6MuODs"" raises to 5.50",2022-09-07T23:20:01.505Z,166259280150500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:19:55.102Z,166259279510200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:19:45.008Z,166259278500800
"""Mims @ upl2li_Iu9"" posts a big blind of 1.50",2022-09-07T23:19:43.591Z,166259278359111
"""Jaquins @ Lf_CLsrttO"" posts a small blind of 0.75",2022-09-07T23:19:43.591Z,166259278359110
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (341.43) | #2 ""Jaquins @ Lf_CLsrttO"" (273.49) | #3 ""Mims @ upl2li_Iu9"" (428.26) | #4 ""Dillan @ 1H9H8WNfN3"" (39.64) | #5 ""Poopy @ 1k0t64zMZ8"" (346.78) | #6 ""nate dogg @ eTki6MuODs"" (183.04) | #8 ""joe @ Q1aYbBEstE"" (141.22) | #10 ""vicooii @ 4F0jOdX1rt"" (612.58)",2022-09-07T23:19:43.591Z,166259278359101
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""Cob @ NaVUi1B8nm"") --",2022-09-07T23:19:43.591Z,166259278359100
"""Dillan @ 1H9H8WNfN3"" shows a 5♦, 9♠.",2022-09-07T23:19:41.606Z,166259278160600
"""Jaquins @ Lf_CLsrttO"" shows a 6♣, 7♥.",2022-09-07T23:19:39.473Z,166259277947300
"-- ending hand #80 --",2022-09-07T23:19:36.474Z,166259277647402
"""Cob @ NaVUi1B8nm"" collected 46.00 from pot with Two Pair, K's & 7's (combination: K♠, K♥, 7♣, 7♠, 8♦)",2022-09-07T23:19:36.474Z,166259277647401
"""Cob @ NaVUi1B8nm"" shows a 7♣, K♠.",2022-09-07T23:19:36.474Z,166259277647400
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:19:35.619Z,166259277561900
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:19:19.891Z,166259275989100
"River: 3♣, 6♥, 7♠, 8♦ [K♥]",2022-09-07T23:19:14.570Z,166259275457000
"""Jaquins @ Lf_CLsrttO"" calls 11.50",2022-09-07T23:19:13.687Z,166259275368700
"""Cob @ NaVUi1B8nm"" bets 11.50",2022-09-07T23:19:11.769Z,166259275176900
"Turn: 3♣, 6♥, 7♠ [8♦]",2022-09-07T23:19:02.163Z,166259274216300
"""Cob @ NaVUi1B8nm"" calls 10.00",2022-09-07T23:19:01.340Z,166259274134000
"""Jaquins @ Lf_CLsrttO"" raises to 10.00",2022-09-07T23:18:56.780Z,166259273678000
"""Cob @ NaVUi1B8nm"" bets 3.00",2022-09-07T23:18:49.031Z,166259272903100
"Flop:  [3♣, 6♥, 7♠]",2022-09-07T23:18:43.126Z,166259272312600
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:18:42.305Z,166259272230500
"""Cob @ NaVUi1B8nm"" calls 1.50",2022-09-07T23:18:37.043Z,166259271704300
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:18:35.124Z,166259271512400
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:18:34.035Z,166259271403500
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:18:32.712Z,166259271271200
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:18:31.742Z,166259271174200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:18:30.545Z,166259271054500
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:18:29.509Z,166259270950900
"""Jaquins @ Lf_CLsrttO"" posts a big blind of 1.50",2022-09-07T23:18:27.808Z,166259270780811
"""Cob @ NaVUi1B8nm"" posts a small blind of 0.75",2022-09-07T23:18:27.808Z,166259270780810
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (318.43) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (428.26) | #4 ""Dillan @ 1H9H8WNfN3"" (39.64) | #5 ""Poopy @ 1k0t64zMZ8"" (346.78) | #6 ""nate dogg @ eTki6MuODs"" (183.04) | #8 ""joe @ Q1aYbBEstE"" (141.22) | #10 ""vicooii @ 4F0jOdX1rt"" (612.58)",2022-09-07T23:18:27.808Z,166259270780801
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""vicooii @ 4F0jOdX1rt"") --",2022-09-07T23:18:27.808Z,166259270780800
"-- ending hand #79 --",2022-09-07T23:18:21.903Z,166259270190302
"""Mims @ upl2li_Iu9"" collected 7.50 from pot",2022-09-07T23:18:21.903Z,166259270190301
"Uncalled bet of 4.50 returned to ""Mims @ upl2li_Iu9""",2022-09-07T23:18:21.903Z,166259270190300
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:18:21.039Z,166259270103900
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:18:19.411Z,166259269941100
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:18:17.736Z,166259269773600
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:18:16.559Z,166259269655900
"""Mims @ upl2li_Iu9"" bets 4.50",2022-09-07T23:18:12.944Z,166259269294400
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:18:08.216Z,166259268821600
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:18:00.519Z,166259268051900
"Flop:  [Q♦, 5♣, K♠]",2022-09-07T23:17:58.280Z,166259267828000
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:17:57.428Z,166259267742800
"""vicooii @ 4F0jOdX1rt"" calls 1.50",2022-09-07T23:17:50.193Z,166259267019300
"""joe @ Q1aYbBEstE"" calls 1.50",2022-09-07T23:17:48.377Z,166259266837700
"""nate dogg @ eTki6MuODs"" calls 1.50",2022-09-07T23:17:45.954Z,166259266595400
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:17:44.833Z,166259266483300
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:17:43.950Z,166259266395000
"""Mims @ upl2li_Iu9"" calls 1.50",2022-09-07T23:17:42.971Z,166259266297100
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:17:38.747Z,166259265874700
"""Cob @ NaVUi1B8nm"" posts a big blind of 1.50",2022-09-07T23:17:37.363Z,166259265736311
"""vicooii @ 4F0jOdX1rt"" posts a small blind of 0.75",2022-09-07T23:17:37.363Z,166259265736310
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (422.26) | #4 ""Dillan @ 1H9H8WNfN3"" (39.64) | #5 ""Poopy @ 1k0t64zMZ8"" (346.78) | #6 ""nate dogg @ eTki6MuODs"" (184.54) | #8 ""joe @ Q1aYbBEstE"" (142.72) | #10 ""vicooii @ 4F0jOdX1rt"" (614.08)",2022-09-07T23:17:37.363Z,166259265736301
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""joe @ Q1aYbBEstE"") --",2022-09-07T23:17:37.363Z,166259265736300
"-- ending hand #78 --",2022-09-07T23:17:31.362Z,166259265136202
"""Mims @ upl2li_Iu9"" collected 84.00 from pot",2022-09-07T23:17:31.362Z,166259265136201
"Uncalled bet of 39.64 returned to ""Mims @ upl2li_Iu9""",2022-09-07T23:17:31.362Z,166259265136200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:17:30.472Z,166259265047200
"""Mims @ upl2li_Iu9"" raises to 69.64",2022-09-07T23:17:25.601Z,166259264560100
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:17:17.035Z,166259263703500
"""Dillan @ 1H9H8WNfN3"" raises to 30.00",2022-09-07T23:17:15.920Z,166259263592000
"""Mims @ upl2li_Iu9"" bets 12.00",2022-09-07T23:17:09.058Z,166259262905800
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:17:03.582Z,166259262358200
"Flop:  [J♠, A♣, K♦]",2022-09-07T23:17:01.542Z,166259262154200
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:17:00.734Z,166259262073400
"""joe @ Q1aYbBEstE"" calls 7.50",2022-09-07T23:16:59.145Z,166259261914500
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:16:53.809Z,166259261380900
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:16:52.062Z,166259261206200
"""Dillan @ 1H9H8WNfN3"" calls 7.50",2022-09-07T23:16:50.917Z,166259261091700
"""Mims @ upl2li_Iu9"" raises to 7.50",2022-09-07T23:16:49.073Z,166259260907300
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:16:44.574Z,166259260457400
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:16:41.946Z,166259260194600
"""vicooii @ 4F0jOdX1rt"" posts a big blind of 1.50",2022-09-07T23:16:38.984Z,166259259898411
"""joe @ Q1aYbBEstE"" posts a small blind of 0.75",2022-09-07T23:16:38.984Z,166259259898410
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (375.76) | #4 ""Dillan @ 1H9H8WNfN3"" (77.14) | #5 ""Poopy @ 1k0t64zMZ8"" (346.78) | #6 ""nate dogg @ eTki6MuODs"" (184.54) | #8 ""joe @ Q1aYbBEstE"" (150.22) | #10 ""vicooii @ 4F0jOdX1rt"" (615.58)",2022-09-07T23:16:38.984Z,166259259898401
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""nate dogg @ eTki6MuODs"") --",2022-09-07T23:16:38.984Z,166259259898400
"-- ending hand #77 --",2022-09-07T23:16:32.976Z,166259259297602
"""Mims @ upl2li_Iu9"" collected 105.00 from pot with Flush, Ac High (combination: A♣, 10♣, 9♣, 4♣, 2♣)",2022-09-07T23:16:32.976Z,166259259297601
"""Mims @ upl2li_Iu9"" shows a 4♣, A♣.",2022-09-07T23:16:32.976Z,166259259297600
"""Poopy @ 1k0t64zMZ8"" calls 26.25",2022-09-07T23:16:32.172Z,166259259217200
"""Mims @ upl2li_Iu9"" bets 26.25",2022-09-07T23:16:27.895Z,166259258789500
"River: 10♣, 9♣, 2♣, 7♠ [9♠]",2022-09-07T23:16:20.906Z,166259258090600
"""Poopy @ 1k0t64zMZ8"" calls 10.50",2022-09-07T23:16:20.034Z,166259258003400
"""Mims @ upl2li_Iu9"" bets 10.50",2022-09-07T23:16:18.985Z,166259257898500
"Turn: 10♣, 9♣, 2♣ [7♠]",2022-09-07T23:16:11.702Z,166259257170200
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:16:10.883Z,166259257088300
"""Poopy @ 1k0t64zMZ8"" calls 6.00",2022-09-07T23:16:09.610Z,166259256961000
"""Mims @ upl2li_Iu9"" bets 6.00",2022-09-07T23:15:59.494Z,166259255949400
"""nate dogg @ eTki6MuODs"" checks",2022-09-07T23:15:52.956Z,166259255295600
"Flop:  [10♣, 9♣, 2♣]",2022-09-07T23:15:51.079Z,166259255107900
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:15:50.259Z,166259255025900
"""nate dogg @ eTki6MuODs"" calls 6.00",2022-09-07T23:15:49.100Z,166259254910000
"""Poopy @ 1k0t64zMZ8"" calls 6.00",2022-09-07T23:15:47.706Z,166259254770600
"The player ""Jake @ 9a1B6m5HQI"" requested a seat.",2022-09-07T23:15:22.152Z,166259252215200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:15:19.664Z,166259251966400
"""Mims @ upl2li_Iu9"" raises to 6.00",2022-09-07T23:15:18.662Z,166259251866200
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:15:14.626Z,166259251462600
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:15:13.668Z,166259251366800
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:15:12.781Z,166259251278100
"""joe @ Q1aYbBEstE"" posts a big blind of 1.50",2022-09-07T23:15:11.726Z,166259251172611
"""nate dogg @ eTki6MuODs"" posts a small blind of 0.75",2022-09-07T23:15:11.726Z,166259251172610
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (319.51) | #4 ""Dillan @ 1H9H8WNfN3"" (77.14) | #5 ""Poopy @ 1k0t64zMZ8"" (395.53) | #6 ""nate dogg @ eTki6MuODs"" (190.54) | #8 ""joe @ Q1aYbBEstE"" (151.72) | #10 ""vicooii @ 4F0jOdX1rt"" (615.58)",2022-09-07T23:15:11.726Z,166259251172601
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Poopy @ 1k0t64zMZ8"") --",2022-09-07T23:15:11.726Z,166259251172600
"-- ending hand #76 --",2022-09-07T23:15:05.720Z,166259250572003
"""joe @ Q1aYbBEstE"" shows a A♦, 3♦.",2022-09-07T23:15:05.720Z,166259250572002
"""vicooii @ 4F0jOdX1rt"" collected 82.89 from pot with Straight, A High (combination: A♣, K♠, Q♠, J♦, 10♦)",2022-09-07T23:15:05.720Z,166259250572001
"""vicooii @ 4F0jOdX1rt"" shows a A♣, 10♦.",2022-09-07T23:15:05.720Z,166259250572000
"""vicooii @ 4F0jOdX1rt"" calls 22.22",2022-09-07T23:15:04.907Z,166259250490700
"""joe @ Q1aYbBEstE"" bets 22.22",2022-09-07T23:14:42.018Z,166259248201800
"River: A♠, Q♠, 5♠, K♠ [J♦]",2022-09-07T23:14:36.287Z,166259247628700
"""vicooii @ 4F0jOdX1rt"" calls 8.11",2022-09-07T23:14:35.466Z,166259247546600
"""joe @ Q1aYbBEstE"" bets 8.11",2022-09-07T23:14:31.667Z,166259247166700
"Turn: A♠, Q♠, 5♠ [K♠]",2022-09-07T23:14:27.489Z,166259246748900
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:14:26.632Z,166259246663200
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:14:22.781Z,166259246278100
"Flop:  [A♠, Q♠, 5♠]",2022-09-07T23:14:17.684Z,166259245768400
"""joe @ Q1aYbBEstE"" calls 9.99",2022-09-07T23:14:16.797Z,166259245679700
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:14:15.514Z,166259245551400
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:14:14.582Z,166259245458200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:14:13.616Z,166259245361600
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:14:12.615Z,166259245261500
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:14:11.682Z,166259245168200
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:14:10.705Z,166259245070500
"""vicooii @ 4F0jOdX1rt"" raises to 9.99",2022-09-07T23:14:07.366Z,166259244736600
"""joe @ Q1aYbBEstE"" raises to 3.00",2022-09-07T23:14:00.588Z,166259244058800
"""nate dogg @ eTki6MuODs"" posts a big blind of 1.50",2022-09-07T23:13:58.055Z,166259243805511
"""Poopy @ 1k0t64zMZ8"" posts a small blind of 0.75",2022-09-07T23:13:58.055Z,166259243805510
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (319.51) | #4 ""Dillan @ 1H9H8WNfN3"" (77.14) | #5 ""Poopy @ 1k0t64zMZ8"" (396.28) | #6 ""nate dogg @ eTki6MuODs"" (192.04) | #8 ""joe @ Q1aYbBEstE"" (192.04) | #10 ""vicooii @ 4F0jOdX1rt"" (573.01)",2022-09-07T23:13:58.055Z,166259243805501
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Dillan @ 1H9H8WNfN3"") --",2022-09-07T23:13:58.055Z,166259243805500
"-- ending hand #75 --",2022-09-07T23:13:52.049Z,166259243204902
"""joe @ Q1aYbBEstE"" collected 48.73 from pot with Three of a Kind, J's (combination: J♦, J♠, J♥, A♠, K♥)",2022-09-07T23:13:52.049Z,166259243204901
"""joe @ Q1aYbBEstE"" shows a J♦, K♥.",2022-09-07T23:13:52.049Z,166259243204900
"""nate dogg @ eTki6MuODs"" calls 17.24",2022-09-07T23:13:51.245Z,166259243124500
"""joe @ Q1aYbBEstE"" raises to 17.24",2022-09-07T23:13:36.837Z,166259241683700
"""nate dogg @ eTki6MuODs"" bets 7.12",2022-09-07T23:13:33.510Z,166259241351000
"River: 6♦, 7♥, J♠, A♠ [J♥]",2022-09-07T23:13:29.446Z,166259240944600
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:13:28.589Z,166259240858900
"""nate dogg @ eTki6MuODs"" checks",2022-09-07T23:13:25.534Z,166259240553400
"Turn: 6♦, 7♥, J♠ [A♠]",2022-09-07T23:13:22.043Z,166259240204300
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:13:21.176Z,166259240117600
"""nate dogg @ eTki6MuODs"" checks",2022-09-07T23:13:19.550Z,166259239955000
"Flop:  [6♦, 7♥, J♠]",2022-09-07T23:13:17.640Z,166259239764000
"""nate dogg @ eTki6MuODs"" calls 6.00",2022-09-07T23:13:16.735Z,166259239673500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:13:15.882Z,166259239588200
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:13:13.613Z,166259239361300
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:13:12.644Z,166259239264400
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:13:08.228Z,166259238822800
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:13:07.276Z,166259238727600
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:13:06.163Z,166259238616300
"""joe @ Q1aYbBEstE"" raises to 6.00",2022-09-07T23:13:05.278Z,166259238527800
"""nate dogg @ eTki6MuODs"" calls 1.50",2022-09-07T23:13:00.457Z,166259238045700
"""Poopy @ 1k0t64zMZ8"" posts a big blind of 1.50",2022-09-07T23:12:59.026Z,166259237902611
"""Dillan @ 1H9H8WNfN3"" posts a small blind of 0.75",2022-09-07T23:12:59.026Z,166259237902610
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (296.49) | #3 ""Mims @ upl2li_Iu9"" (319.51) | #4 ""Dillan @ 1H9H8WNfN3"" (77.89) | #5 ""Poopy @ 1k0t64zMZ8"" (397.78) | #6 ""nate dogg @ eTki6MuODs"" (215.28) | #8 ""joe @ Q1aYbBEstE"" (166.55) | #10 ""vicooii @ 4F0jOdX1rt"" (573.01)",2022-09-07T23:12:59.026Z,166259237902601
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Mims @ upl2li_Iu9"") --",2022-09-07T23:12:59.026Z,166259237902600
"-- ending hand #74 --",2022-09-07T23:12:53.011Z,166259237301102
"""nate dogg @ eTki6MuODs"" collected 20.25 from pot",2022-09-07T23:12:53.011Z,166259237301101
"Uncalled bet of 8.00 returned to ""nate dogg @ eTki6MuODs""",2022-09-07T23:12:53.011Z,166259237301100
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:12:52.091Z,166259237209100
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:12:50.710Z,166259237071000
"""nate dogg @ eTki6MuODs"" bets 8.00",2022-09-07T23:12:49.499Z,166259236949900
"""Dillan @ 1H9H8WNfN3"" checks",2022-09-07T23:12:39.763Z,166259235976300
"Turn: J♣, 6♣, 7♣ [9♠]",2022-09-07T23:12:39.212Z,166259235921200
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:12:38.359Z,166259235835900
"""nate dogg @ eTki6MuODs"" checks",2022-09-07T23:12:36.006Z,166259235600600
"""Dillan @ 1H9H8WNfN3"" checks",2022-09-07T23:12:34.551Z,166259235455100
"Flop:  [J♣, 6♣, 7♣]",2022-09-07T23:12:33.057Z,166259235305700
"""nate dogg @ eTki6MuODs"" calls 6.50",2022-09-07T23:12:32.242Z,166259235224200
"""Dillan @ 1H9H8WNfN3"" calls 6.50",2022-09-07T23:12:31.013Z,166259235101300
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:12:29.989Z,166259234998900
"""Jaquins @ Lf_CLsrttO"" raises to 6.50",2022-09-07T23:12:09.132Z,166259232913200
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:12:04.611Z,166259232461100
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:12:03.587Z,166259232358700
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:12:02.504Z,166259232250400
"""nate dogg @ eTki6MuODs"" calls 1.50",2022-09-07T23:12:01.369Z,166259232136900
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:12:00.218Z,166259232021800
"""Dillan @ 1H9H8WNfN3"" posts a big blind of 1.50",2022-09-07T23:11:53.905Z,166259231390511
"""Mims @ upl2li_Iu9"" posts a small blind of 0.75",2022-09-07T23:11:53.905Z,166259231390510
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (319.93) | #2 ""Jaquins @ Lf_CLsrttO"" (302.99) | #3 ""Mims @ upl2li_Iu9"" (320.26) | #4 ""Dillan @ 1H9H8WNfN3"" (84.39) | #5 ""Poopy @ 1k0t64zMZ8"" (397.78) | #6 ""nate dogg @ eTki6MuODs"" (201.53) | #8 ""joe @ Q1aYbBEstE"" (166.55) | #10 ""vicooii @ 4F0jOdX1rt"" (573.01)",2022-09-07T23:11:53.905Z,166259231390501
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Jaquins @ Lf_CLsrttO"") --",2022-09-07T23:11:53.905Z,166259231390500
"""Cob @ NaVUi1B8nm"" shows a 4♥, 2♥.",2022-09-07T23:11:50.680Z,166259231068000
"-- ending hand #73 --",2022-09-07T23:11:47.219Z,166259230721902
"""Cob @ NaVUi1B8nm"" collected 35.61 from pot",2022-09-07T23:11:47.219Z,166259230721901
"Uncalled bet of 17.80 returned to ""Cob @ NaVUi1B8nm""",2022-09-07T23:11:47.219Z,166259230721900
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:11:46.337Z,166259230633700
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:11:43.902Z,166259230390200
"""Cob @ NaVUi1B8nm"" bets 17.80",2022-09-07T23:11:38.221Z,166259229822100
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:11:34.076Z,166259229407600
"""Mims @ upl2li_Iu9"" checks",2022-09-07T23:11:32.472Z,166259229247200
"Turn: 8♥, 3♠, 5♥ [K♣]",2022-09-07T23:11:30.008Z,166259229000800
"""Mims @ upl2li_Iu9"" calls 7.12",2022-09-07T23:11:29.158Z,166259228915800
"""Cob @ NaVUi1B8nm"" calls 7.12",2022-09-07T23:11:27.379Z,166259228737900
"""joe @ Q1aYbBEstE"" bets 7.12",2022-09-07T23:11:25.058Z,166259228505800
"""Mims @ upl2li_Iu9"" checks",2022-09-07T23:11:20.554Z,166259228055400
"Flop:  [8♥, 3♠, 5♥]",2022-09-07T23:11:16.280Z,166259227628000
"""Mims @ upl2li_Iu9"" calls 4.50",2022-09-07T23:11:15.422Z,166259227542200
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:11:04.298Z,166259226429800
"""Cob @ NaVUi1B8nm"" calls 4.50",2022-09-07T23:11:03.324Z,166259226332400
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:11:01.782Z,166259226178200
"""joe @ Q1aYbBEstE"" raises to 4.50",2022-09-07T23:11:00.598Z,166259226059800
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:10:58.261Z,166259225826100
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:10:57.325Z,166259225732500
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:10:36.871Z,166259223687100
"""Mims @ upl2li_Iu9"" posts a big blind of 1.50",2022-09-07T23:10:35.162Z,166259223516211
"""Jaquins @ Lf_CLsrttO"" posts a small blind of 0.75",2022-09-07T23:10:35.162Z,166259223516210
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (295.94) | #2 ""Jaquins @ Lf_CLsrttO"" (303.74) | #3 ""Mims @ upl2li_Iu9"" (331.88) | #4 ""Dillan @ 1H9H8WNfN3"" (84.39) | #5 ""Poopy @ 1k0t64zMZ8"" (397.78) | #6 ""nate dogg @ eTki6MuODs"" (201.53) | #8 ""joe @ Q1aYbBEstE"" (178.17) | #10 ""vicooii @ 4F0jOdX1rt"" (573.01)",2022-09-07T23:10:35.162Z,166259223516201
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Cob @ NaVUi1B8nm"") --",2022-09-07T23:10:35.162Z,166259223516200
"""Cob @ NaVUi1B8nm"" shows a 8♠, 6♠.",2022-09-07T23:10:32.013Z,166259223201300
"-- ending hand #72 --",2022-09-07T23:10:28.557Z,166259222855702
"""Cob @ NaVUi1B8nm"" collected 14.50 from pot",2022-09-07T23:10:28.557Z,166259222855701
"Uncalled bet of 7.25 returned to ""Cob @ NaVUi1B8nm""",2022-09-07T23:10:28.557Z,166259222855700
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:10:27.720Z,166259222772000
"""Cob @ NaVUi1B8nm"" bets 7.25",2022-09-07T23:10:19.638Z,166259221963800
"Flop:  [9♠, 8♥, K♦]",2022-09-07T23:10:12.146Z,166259221214600
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:10:11.282Z,166259221128200
"""Cob @ NaVUi1B8nm"" calls 6.50",2022-09-07T23:10:10.169Z,166259221016900
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:10:03.402Z,166259220340200
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:09:48.455Z,166259218845500
"""nate dogg @ eTki6MuODs"" raises to 6.50",2022-09-07T23:09:47.375Z,166259218737500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:09:43.688Z,166259218368800
"""Dillan @ 1H9H8WNfN3"" folds",2022-09-07T23:09:41.748Z,166259218174800
"""Mims @ upl2li_Iu9"" folds",2022-09-07T23:09:40.777Z,166259218077700
"""Jaquins @ Lf_CLsrttO"" posts a big blind of 1.50",2022-09-07T23:09:38.923Z,166259217892311
"""Cob @ NaVUi1B8nm"" posts a small blind of 0.75",2022-09-07T23:09:38.923Z,166259217892310
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (287.94) | #2 ""Jaquins @ Lf_CLsrttO"" (305.24) | #3 ""Mims @ upl2li_Iu9"" (331.88) | #4 ""Dillan @ 1H9H8WNfN3"" (84.39) | #5 ""Poopy @ 1k0t64zMZ8"" (397.78) | #6 ""nate dogg @ eTki6MuODs"" (208.03) | #8 ""joe @ Q1aYbBEstE"" (178.17) | #10 ""vicooii @ 4F0jOdX1rt"" (573.01)",2022-09-07T23:09:38.923Z,166259217892301
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""vicooii @ 4F0jOdX1rt"") --",2022-09-07T23:09:38.923Z,166259217892300
"-- ending hand #71 --",2022-09-07T23:09:35.922Z,166259217592202
"""Mims @ upl2li_Iu9"" collected 66.25 from pot",2022-09-07T23:09:35.922Z,166259217592201
"Uncalled bet of 19.62 returned to ""Mims @ upl2li_Iu9""",2022-09-07T23:09:35.922Z,166259217592200
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:09:35.010Z,166259217501000
"""Mims @ upl2li_Iu9"" bets 19.62",2022-09-07T23:09:16.040Z,166259215604000
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:09:07.192Z,166259214719200
"River: 3♦, 7♥, 10♣, A♣ [8♥]",2022-09-07T23:09:02.283Z,166259214228300
